Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Nurturing Presence","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature has ""Whenever a creature enters the battlefield under your control, this creature gets +1/+1 until end of turn.""
When Nurturing Presence enters the battlefield, create a 1/1 white Spirit creature token with flying.""","0","""• Nurturing Presence enters the battlefield and then its triggered ability causes a 1/1 Spirit to enter the battlefield. Assuming that Nurturing Presence is still on the battlefield as that first triggered ability resolves, the Spirit will cause the ability the enchanted creature has to trigger and it will get +1/+1 until end of turn.""","583519","26","","2022-Dec-18_08:42:58","USD","1149","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540858","1","$0.11","$0.11","1","1x","","35e109ea-8b86-4432-b15e-5a6201caf2aa","253749","","0","Irina Nordsol"
"Nurturing Presence","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature has ""Whenever a creature enters the battlefield under your control, this creature gets +1/+1 until end of turn.""
When Nurturing Presence enters the battlefield, create a 1/1 white Spirit creature token with flying.""","0","""• Nurturing Presence enters the battlefield and then its triggered ability causes a 1/1 Spirit to enter the battlefield. Assuming that Nurturing Presence is still on the battlefield as that first triggered ability resolves, the Spirit will cause the ability the enchanted creature has to trigger and it will get +1/+1 until end of turn.""","583519","26","","2022-Dec-18_08:54:27","USD","1208","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540858","1","$0.11","$0.11","1","1x","","35e109ea-8b86-4432-b15e-5a6201caf2aa","253749","","0","Irina Nordsol"
"Oakshade Stalker // Moonlit Ambusher","Green","{2}{G}","3","U","(Innistrad: Crimson Vow)","Creature — Human Ranger Werewolf","3","3","""You may cast this spell as though it had flash if you pay {2} more to cast it.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","0","""• You may cast Oakshade Stalker as though it had flash by paying {2} more even if it's night.""","583226","212","","2022-Dec-18_07:43:06","USD","856","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541078","1","$0.22","$0.22","1","1x","","8bcaa944-4e45-457c-be9c-07377b6ed08b","253742","","0","Alexander Mokhov"
"Oakshade Stalker // Moonlit Ambusher","Green","{2}{G}","3","U","(Innistrad: Crimson Vow)","Creature — Human Ranger Werewolf","3","3","""You may cast this spell as though it had flash if you pay {2} more to cast it.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","0","""• You may cast Oakshade Stalker as though it had flash by paying {2} more even if it's night.""","583226","212","","2022-Dec-18_08:30:41","USD","1083","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541078","1","$0.22","$0.22","1","1x","","8bcaa944-4e45-457c-be9c-07377b6ed08b","253742","","0","Alexander Mokhov"
"Odric, Blood-Cursed","White/Red","{1}{R}{W}","3","R","(Innistrad: Crimson Vow)","Legendary Creature — Vampire Soldier","3","3","""When Odric, Blood-Cursed enters the battlefield, create X Blood tokens, where X is the number of abilities from among flying, first strike, double strike, deathtouch, haste, hexproof, indestructible, lifelink, menace, reach, trample, and vigilance found among creatures you control. (Count each ability only once.)""","0","""• Odric, Blood-Cursed counts the number of the listed abilities found, not the number of creatures with those abilities. If you control a single creature with both reach and vigilance as Odric enters the battlefield, you create two Blood tokens. On the other hand, if you control two creatures that each have flying, you create a single Blood token.
• Variants of an ability are counted as that ability and are not counted multiple times. For example, if you control a creature with hexproof from blue and another creature with hexproof from black, you create a single Blood token.""","583260","243","","2022-Dec-18_08:03:14","USD","947","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541117","1","$0.25","$0.25","1","1x","","81a79f5f-a65a-4b43-b58c-cdfa09cc7855","253673","","0","Chris Rallis"
"Old Rutstein","Black/Green","{1}{B}{G}","3","R","(Innistrad: Crimson Vow)","Legendary Creature — Human Peasant","1","4","""When Old Rutstein enters the battlefield or at the beginning of your upkeep, mill a card. If a land card is milled this way, create a Treasure token. If a creature card is milled this way, create a 1/1 green Insect creature token. If a noncreature, nonland card is milled this way, create a Blood token.""","0","""• If you mill Dryad Arbor, a card that's both a creature and a land, you get both a Treasure token and a 1/1 green Insect token.""","582474","244","","2022-Dec-18_09:07:31","USD","1280","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541118","1","$0.50","$0.50","1","1x","","625b8023-2ef1-4b7b-9e48-4f774fee14e0","253486","","0","Greg Staples"
"Olivia's Attendants","Red","{4}{R}{R}","6","R","(Innistrad: Crimson Vow)","Creature — Vampire","6","6","""Menace
Whenever Olivia's Attendants deals damage, create that many Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{2}{R}: Olivia's Attendants deals 1 damage to any target.""","0","""""","583592","307","","2022-Dec-18_09:13:09","USD","1310","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545240","1","$0.44","$0.44","1","1x","","25b68fbf-7fc7-4fd5-9bdf-f3ef846d4c22","253791","","0","Christian Angel"
"Ollenbock Escort","White","{W}","1","U","(Innistrad: Crimson Vow)","Creature — Human Cleric","1","1","""Vigilance
Sacrifice Ollenbock Escort: Target creature you control with a +1/+1 counter on it gains lifelink and indestructible until end of turn.""","0","""• The creature having a +1/+1 counter on it is part of the targeting requirement of Ollenbock Escort's ability. After the ability has resolved, the creature won't lose lifelink or indestructible if the counter goes away.""","582221","27","","2022-Dec-18_09:04:34","USD","1262","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540859","1","$0.20","$0.20","1","1x","","f7a659bf-9d85-4011-980e-c3a8dc4513e9","253444","","0","Eric Wilkerson"
"Packsong Pup","Green","{1}{G}","2","U","(Jumpstart 2022)","Creature — Wolf","1","1","""At the beginning of combat on your turn, if you control another Wolf or Werewolf, put a +1/+1 counter on Packsong Pup.
When Packsong Pup dies, you gain life equal to its power.""","0","""• Packsong Pup gets only one +1/+1 counter as its first ability resolves, no matter how many other Wolf or Werewolf creatures you control.""","686634","703","","2022-Dec-18_09:18:05","USD","1338","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592781","1","$0.24","$0.24","1","1x","","565640bf-cc41-4365-b1f7-54f66ebcfa01","455209","","0","April Prime"
"Panicked Bystander // Cackling Culprit","White","{1}{W}","2","U","(Innistrad: Crimson Vow)","Creature — Human Peasant","2","2","""Whenever Panicked Bystander or another creature you control dies, you gain 1 life.
At the beginning of your end step, if you gained 3 or more life this turn, transform Panicked Bystander.""","0","""• Panicked Bystander's last ability cares about life you gained this turn and ignores any life loss. If you gained 3 life this turn but also lost 3 life, the ability still triggers.""","583521","28","","2022-Dec-18_09:15:12","USD","1322","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540860","1","$0.20","$0.20","1","1x","","031c5cff-e579-432a-bcee-864b12eb0558","253720","","0","Aaron Miller"
"Parasitic Grasp","Black","{1}{B}","2","U","(Innistrad: Crimson Vow)","Instant","0","0","""Cleave {1}{B}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Parasitic Grasp deals 3 damage to target [Human] creature. You gain 3 life.""","0","""• If you cast a spell for its cleave cost, that spell doesn't have any of the text in square brackets while it's on the stack.
• A cleave cost is an alternative cost that's paid instead of the spell's mana cost. Casting a spell for its cleave cost doesn't change the spell's mana value.
• You can't cast a spell for both its cleave cost and another alternative cost. For example, if an effect gives an Alchemist's Retrieval in your graveyard a flashback cost of {U}, you can't cast it from your graveyard for its cleave cost.
• If an effect allows you to “cast a spell without paying its mana cost,” you can't cast that spell for its cleave cost.""","582441","123","","2022-Dec-18_09:18:01","USD","1337","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540973","1","$0.20","$0.20","1","1x","","0713adf7-1770-4d5b-80f7-d6cbd24f7890","253467","","0","Rovina Cai"
"Parish-Blade Trainee","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","1","2","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Parish-Blade Trainee dies, put its counters on target creature you control.""","0","""• Parish-Blade Trainee's last ability puts all of its counters onto the target creature, not just its +1/+1 counters.
• Parish-Blade Trainee's last ability doesn't cause you to move counters from itself to the target creature. Rather, you put the same number of each kind of counter Parish-Blade Trainee had when it died onto that creature.
• In some unusual cases, you may end up putting the appropriate counters on more than one permanent. For example, if you control The Ozolith when Parish-Blade Trainee dies, you'll put the appropriate number of each kind of counter onto both The Ozolith and the target creature.
• If Parish-Blade Trainee has -1/-1 counters on it when it dies, the last ability will include those as well. This may result in the recipient also dying.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583520","29","","2022-Dec-18_07:42:03","USD","846","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540862","1","$0.14","$0.14","1","1x","","9845cdf2-e5ba-44a0-8136-72a1eb03a6a1","253752","","0","Zara Alfonso"
"Parish-Blade Trainee","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","1","2","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Parish-Blade Trainee dies, put its counters on target creature you control.""","0","""• Parish-Blade Trainee's last ability puts all of its counters onto the target creature, not just its +1/+1 counters.
• Parish-Blade Trainee's last ability doesn't cause you to move counters from itself to the target creature. Rather, you put the same number of each kind of counter Parish-Blade Trainee had when it died onto that creature.
• In some unusual cases, you may end up putting the appropriate counters on more than one permanent. For example, if you control The Ozolith when Parish-Blade Trainee dies, you'll put the appropriate number of each kind of counter onto both The Ozolith and the target creature.
• If Parish-Blade Trainee has -1/-1 counters on it when it dies, the last ability will include those as well. This may result in the recipient also dying.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583520","29","","2022-Dec-18_08:34:44","USD","1102","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540862","1","$0.14","$0.14","1","1x","","9845cdf2-e5ba-44a0-8136-72a1eb03a6a1","253752","","0","Zara Alfonso"
"Parish-Blade Trainee","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","1","2","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Parish-Blade Trainee dies, put its counters on target creature you control.""","0","""• Parish-Blade Trainee's last ability puts all of its counters onto the target creature, not just its +1/+1 counters.
• Parish-Blade Trainee's last ability doesn't cause you to move counters from itself to the target creature. Rather, you put the same number of each kind of counter Parish-Blade Trainee had when it died onto that creature.
• In some unusual cases, you may end up putting the appropriate counters on more than one permanent. For example, if you control The Ozolith when Parish-Blade Trainee dies, you'll put the appropriate number of each kind of counter onto both The Ozolith and the target creature.
• If Parish-Blade Trainee has -1/-1 counters on it when it dies, the last ability will include those as well. This may result in the recipient also dying.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583520","29","","2022-Dec-18_08:45:46","USD","1165","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540862","1","$0.14","$0.14","1","1x","","9845cdf2-e5ba-44a0-8136-72a1eb03a6a1","253752","","0","Zara Alfonso"
"Parish-Blade Trainee","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","1","2","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Parish-Blade Trainee dies, put its counters on target creature you control.""","0","""• Parish-Blade Trainee's last ability puts all of its counters onto the target creature, not just its +1/+1 counters.
• Parish-Blade Trainee's last ability doesn't cause you to move counters from itself to the target creature. Rather, you put the same number of each kind of counter Parish-Blade Trainee had when it died onto that creature.
• In some unusual cases, you may end up putting the appropriate counters on more than one permanent. For example, if you control The Ozolith when Parish-Blade Trainee dies, you'll put the appropriate number of each kind of counter onto both The Ozolith and the target creature.
• If Parish-Blade Trainee has -1/-1 counters on it when it dies, the last ability will include those as well. This may result in the recipient also dying.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583520","29","","2022-Dec-18_09:11:58","USD","1300","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540862","1","$0.14","$0.14","1","1x","","9845cdf2-e5ba-44a0-8136-72a1eb03a6a1","253752","","0","Zara Alfonso"
